medal_id;medal_type;medal_code;medal_date;name;gender;discipline;event;event_type;url_event;code;country_code;country;country_long
916;Bronze Medal;3.0;2024-08-10;MOL/SORUM;M;Beach Volleyball;Men;HTEAM;/en/paris-2024/results/beach-volleyball/men/fnl-000200--;VBVMTEAM2---NOR01;NOR;Norway;Norway
917;Gold Medal;1.0;2024-08-10;Bakhodir JALOLOV;M;Boxing;Men's +92kg;HATH;/en/paris-2024/results/boxing/men-s--plus-92kg/fnl-000100--;1556869;UZB;Uzbekistan;Uzbekistan
918;Silver Medal;2.0;2024-08-10;Ayoub GHADFA DRISSI EL AISSAOUI;M;Boxing;Men's +92kg;HATH;/en/paris-2024/results/boxing/men-s--plus-92kg/fnl-000100--;1934775;ESP;Spain;Spain
919;Gold Medal;1.0;2024-08-10;Abdumalik KHALOKOV;M;Boxing;Men's 57kg;HATH;/en/paris-2024/results/boxing/men-s-57kg/fnl-000100--;1556049;UZB;Uzbekistan;Uzbekistan
920;Silver Medal;2.0;2024-08-10;Munarbek SEIITBEK UULU;M;Boxing;Men's 57kg;HATH;/en/paris-2024/results/boxing/men-s-57kg/fnl-000100--;1878687;KGZ;Kyrgyzstan;Kyrgyzstan
921;Gold Medal;1.0;2024-08-10;LIN Yu Ting;W;Boxing;Women's 57kg;HATH;/en/paris-2024/results/boxing/women-s-57kg/fnl-000100--;1887963;TPE;Chinese Taipei;Chinese Taipei
922;Silver Medal;2.0;2024-08-10;Julia SZEREMETA;W;Boxing;Women's 57kg;HATH;/en/paris-2024/results/boxing/women-s-57kg/fnl-000100--;1568655;POL;Poland;Poland
923;Gold Medal;1.0;2024-08-10;LI Qian;W;Boxing;Women's 75kg;HATH;/en/paris-2024/results/boxing/women-s-75kg/fnl-000100--;1926826;CHN;China;People's Republic of China
924;Silver Medal;2.0;2024-08-10;Atheyna Bibeichi BYLON;W;Boxing;Women's 75kg;HATH;/en/paris-2024/results/boxing/women-s-75kg/fnl-000100--;1965679;PAN;Panama;Panama
925;Gold Medal;1.0;2024-08-10;PHIL WIZARD;M;Breaking;B-Boys;HATH;/en/paris-2024/results/breaking/b-boys/fnl-000100--;1958888;CAN;Canada;Canada
926;Silver Medal;2.0;2024-08-10;DANY DANN;M;Breaking;B-Boys;HATH;/en/paris-2024/results/breaking/b-boys/fnl-000100--;1880191;FRA;France;France
927;Bronze Medal;3.0;2024-08-10;VICTOR;M;Breaking;B-Boys;HATH;/en/paris-2024/results/breaking/b-boys/fnl-000200--;1955590;USA;United States;United States of America
928;Gold Medal;1.0;2024-08-10;Josef DOSTAL;M;Canoe Sprint;Men's Kayak Single 1000m;ATH;/en/paris-2024/results/canoe-sprint/men-s-kayak-single-1000m/fnl---------;1878715;CZE;Czechia;Czechia
929;Silver Medal;2.0;2024-08-10;Adam VARGA;M;Canoe Sprint;Men's Kayak Single 1000m;ATH;/en/paris-2024/results/canoe-sprint/men-s-kayak-single-1000m/fnl---------;1570863;HUN;Hungary;Hungary
930;Bronze Medal;3.0;2024-08-10;Balint KOPASZ;M;Canoe Sprint;Men's Kayak Single 1000m;ATH;/en/paris-2024/results/canoe-sprint/men-s-kayak-single-1000m/fnl---------;1569972;HUN;Hungary;Hungary
931;Gold Medal;1.0;2024-08-10;Katie VINCENT;W;Canoe Sprint;Women's Canoe Single 200m;ATH;/en/paris-2024/results/canoe-sprint/women-s-canoe-single-200m/fnl---------;1964547;CAN;Canada;Canada
932;Silver Medal;2.0;2024-08-10;Nevin HARRISON;W;Canoe Sprint;Women's Canoe Single 200m;ATH;/en/paris-2024/results/canoe-sprint/women-s-canoe-single-200m/fnl---------;1955126;USA;United States;United States of America
933;Bronze Medal;3.0;2024-08-10;Yarisleidis CIRILO DUBOYS;W;Canoe Sprint;Women's Canoe Single 200m;ATH;/en/paris-2024/results/canoe-sprint/women-s-canoe-single-200m/fnl---------;1564506;CUB;Cuba;Cuba
934;Gold Medal;1.0;2024-08-10;Lisa CARRINGTON;W;Canoe Sprint;Women's Kayak Single 500m;ATH;/en/paris-2024/results/canoe-sprint/women-s-kayak-single-500m/fnl---------;1945383;NZL;New Zealand;New Zealand
935;Silver Medal;2.0;2024-08-10;Tamara CSIPES;W;Canoe Sprint;Women's Kayak Single 500m;ATH;/en/paris-2024/results/canoe-sprint/women-s-kayak-single-500m/fnl---------;1568350;HUN;Hungary;Hungary
936;Bronze Medal;3.0;2024-08-10;Emma Aastrand JORGENSEN;W;Canoe Sprint;Women's Kayak Single 500m;ATH;/en/paris-2024/results/canoe-sprint/women-s-kayak-single-500m/fnl---------;1892423;DEN;Denmark;Denmark
937;Gold Medal;1.0;2024-08-10;Portugal;M;Cycling Track;Men's Madison;TEAM;/en/paris-2024/results/cycling-track/men-s-madison/fnl-000100--;CTRMMADISON-POR01;POR;Portugal;Portugal
938;Silver Medal;2.0;2024-08-10;Italy;M;Cycling Track;Men's Madison;TEAM;/en/paris-2024/results/cycling-track/men-s-madison/fnl-000100--;CTRMMADISON-ITA01;ITA;Italy;Italy
939;Bronze Medal;3.0;2024-08-10;Denmark;M;Cycling Track;Men's Madison;TEAM;/en/paris-2024/results/cycling-track/men-s-madison/fnl-000100--;CTRMMADISON-DEN01;DEN;Denmark;Denmark
940;Gold Medal;1.0;2024-08-10;CAO Yuan;M;Diving;Men's 10m Platform;ATH;/en/paris-2024/results/diving/men-s-10m-platform/fnl-000100--;1901556;CHN;China;People's Republic of China
941;Silver Medal;2.0;2024-08-10;TAMAI Rikuto;M;Diving;Men's 10m Platform;ATH;/en/paris-2024/results/diving/men-s-10m-platform/fnl-000100--;1891685;JPN;Japan;Japan
942;Bronze Medal;3.0;2024-08-10;Noah WILLIAMS;M;Diving;Men's 10m Platform;ATH;/en/paris-2024/results/diving/men-s-10m-platform/fnl-000100--;1900857;GBR;Great Britain;Great Britain
943;Gold Medal;1.0;2024-08-10;United States;W;Football;Women;HTEAM;/en/paris-2024/results/football/women/fnl-000100--;FBLWTEAM11--USA01;USA;United States;United States of America
944;Silver Medal;2.0;2024-08-10;Brazil;W;Football;Women;HTEAM;/en/paris-2024/results/football/women/fnl-000100--;FBLWTEAM11--BRA01;BRA;Brazil;Brazil
945;Gold Medal;1.0;2024-08-10;Lydia KO;W;Golf;Women's Individual Stroke Play;ATH;/en/paris-2024/results/golf/women-s-individual-stroke-play/fnl---------;1939553;NZL;New Zealand;New Zealand
946;Silver Medal;2.0;2024-08-10;Esther HENSELEIT;W;Golf;Women's Individual Stroke Play;ATH;/en/paris-2024/results/golf/women-s-individual-stroke-play/fnl---------;1892506;GER;Germany;Germany
947;Bronze Medal;3.0;2024-08-10;LIN Xiyu Janet;W;Golf;Women's Individual Stroke Play;ATH;/en/paris-2024/results/golf/women-s-individual-stroke-play/fnl---------;1913218;CHN;China;People's Republic of China
948;Gold Medal;1.0;2024-08-10;Norway;W;Handball;Women;HTEAM;/en/paris-2024/results/handball/women/fnl-000100--;HBLWTEAM7---NOR01;NOR;Norway;Norway
949;Silver Medal;2.0;2024-08-10;France;W;Handball;Women;HTEAM;/en/paris-2024/results/handball/women/fnl-000100--;HBLWTEAM7---FRA01;FRA;France;France
950;Bronze Medal;3.0;2024-08-10;Denmark;W;Handball;Women;HTEAM;/en/paris-2024/results/handball/women/fnl-000200--;HBLWTEAM7---DEN01;DEN;Denmark;Denmark
951;Gold Medal;1.0;2024-08-10;Ahmed ELGENDY;M;Modern Pentathlon;Men's Individual;ATH;/en/paris-2024/results/modern-pentathlon/men-s-individual/fnl-0001lr--;1932649;EGY;Egypt;Egypt
952;Silver Medal;2.0;2024-08-10;SATO Taishu;M;Modern Pentathlon;Men's Individual;ATH;/en/paris-2024/results/modern-pentathlon/men-s-individual/fnl-0001lr--;1887939;JPN;Japan;Japan
953;Bronze Medal;3.0;2024-08-10;Giorgio MALAN;M;Modern Pentathlon;Men's Individual;ATH;/en/paris-2024/results/modern-pentathlon/men-s-individual/fnl-0001lr--;1553031;ITA;Italy;Italy
954;Gold Medal;1.0;2024-08-10;Janja GARNBRET;W;Sport Climbing;Women's Boulder & Lead;ATH;/en/paris-2024/results/sport-climbing/women-s-boulder-and-lead/fnl-000200--;1981131;SLO;Slovenia;Slovenia
955;Silver Medal;2.0;2024-08-10;Brooke RABOUTOU;W;Sport Climbing;Women's Boulder & Lead;ATH;/en/paris-2024/results/sport-climbing/women-s-boulder-and-lead/fnl-000200--;1950307;USA;United States;United States of America
956;Bronze Medal;3.0;2024-08-10;Jessica PILZ;W;Sport Climbing;Women's Boulder & Lead;ATH;/en/paris-2024/results/sport-climbing/women-s-boulder-and-lead/fnl-000200--;1560673;AUT;Austria;Austria
957;Gold Medal;1.0;2024-08-10;China;W;Table Tennis;Women's Team;HTEAM;/en/paris-2024/results/table-tennis/women-s-team/fnl-00010000;TTEWTEAM----CHN01;CHN;China;People's Republic of China
958;Silver Medal;2.0;2024-08-10;Japan;W;Table Tennis;Women's Team;HTEAM;/en/paris-2024/results/table-tennis/women-s-team/fnl-00010000;TTEWTEAM----JPN01;JPN;Japan;Japan
959;Bronze Medal;3.0;2024-08-10;Korea;W;Table Tennis;Women's Team;HTEAM;/en/paris-2024/results/table-tennis/women-s-team/fnl-00020000;TTEWTEAM----KOR01;KOR;Korea;Republic of Korea
960;Gold Medal;1.0;2024-08-10;Arian SALIMI;M;Taekwondo;Men +80kg;HATH;/en/paris-2024/results/taekwondo/men--plus-80kg/fnl-000100--;1536045;IRI;IR Iran;Islamic Republic of Iran
961;Silver Medal;2.0;2024-08-10;Caden CUNNINGHAM;M;Taekwondo;Men +80kg;HATH;/en/paris-2024/results/taekwondo/men--plus-80kg/fnl-000100--;1896149;GBR;Great Britain;Great Britain
962;Bronze Medal;3.0;2024-08-10;Rafael ALBA;M;Taekwondo;Men +80kg;HATH;/en/paris-2024/results/taekwondo/men--plus-80kg/repf000100--;1897088;CUB;Cuba;Cuba
963;Bronze Medal;3.0;2024-08-10;Cheick Sallah CISSE;M;Taekwondo;Men +80kg;HATH;/en/paris-2024/results/taekwondo/men--plus-80kg/repf000200--;1548401;CIV;C?te d'Ivoire;C?te d'Ivoire
964;Gold Medal;1.0;2024-08-10;Althea LAURIN;W;Taekwondo;Women +67kg;HATH;/en/paris-2024/results/taekwondo/women--plus-67kg/fnl-000100--;1893272;FRA;France;France
965;Silver Medal;2.0;2024-08-10;Svetlana OSIPOVA;W;Taekwondo;Women +67kg;HATH;/en/paris-2024/results/taekwondo/women--plus-67kg/fnl-000100--;1887768;UZB;Uzbekistan;Uzbekistan
966;Bronze Medal;3.0;2024-08-10;LEE Dabin;W;Taekwondo;Women +67kg;HATH;/en/paris-2024/results/taekwondo/women--plus-67kg/repf000100--;1904039;KOR;Korea;Republic of Korea
967;Bronze Medal;3.0;2024-08-10;Nafia KUS AYDIN;W;Taekwondo;Women +67kg;HATH;/en/paris-2024/results/taekwondo/women--plus-67kg/repf000200--;1566738;TUR;T?rkiye;T?rkiye
968;Gold Medal;1.0;2024-08-10;France;M;Volleyball;Men;HTEAM;/en/paris-2024/results/volleyball/men/fnl-000100--;VVOMTEAM6---FRA01;FRA;France;France
969;Silver Medal;2.0;2024-08-10;Poland;M;Volleyball;Men;HTEAM;/en/paris-2024/results/volleyball/men/fnl-000100--;VVOMTEAM6---POL01;POL;Poland;Poland
970;Bronze Medal;3.0;2024-08-10;Brazil;W;Volleyball;Women;HTEAM;/en/paris-2024/results/volleyball/women/fnl-000200--;VVOWTEAM6---BRA01;BRA;Brazil;Brazil
971;Gold Medal;1.0;2024-08-10;Spain;W;Water Polo;Women;HTEAM;/en/paris-2024/results/water-polo/women/fnl-000100--;WPOWTEAM7---ESP01;ESP;Spain;Spain
972;Silver Medal;2.0;2024-08-10;Australia;W;Water Polo;Women;HTEAM;/en/paris-2024/results/water-polo/women/fnl-000100--;WPOWTEAM7---AUS01;AUS;Australia;Australia
973;Bronze Medal;3.0;2024-08-10;Netherlands;W;Water Polo;Women;HTEAM;/en/paris-2024/results/water-polo/women/fnl-000200--;WPOWTEAM7---NED01;NED;Netherlands;Netherlands
974;Gold Medal;1.0;2024-08-10;Lasha TALAKHADZE;M;Weightlifting;Men's +102kg;ATH;/en/paris-2024/results/weightlifting/men-s--plus-102kg/fnl-000100--;1551443;GEO;Georgia;Georgia
975;Silver Medal;2.0;2024-08-10;Varazdat LALAYAN;M;Weightlifting;Men's +102kg;ATH;/en/paris-2024/results/weightlifting/men-s--plus-102kg/fnl-000100--;1544424;ARM;Armenia;Armenia
976;Bronze Medal;3.0;2024-08-10;Gor MINASYAN;M;Weightlifting;Men's +102kg;ATH;/en/paris-2024/results/weightlifting/men-s--plus-102kg/fnl-000100--;1540334;BRN;Bahrain;Bahrain
977;Gold Medal;1.0;2024-08-10;LIU Huanhua;M;Weightlifting;Men's 102kg;ATH;/en/paris-2024/results/weightlifting/men-s-102kg/fnl-000100--;1918369;CHN;China;People's Republic of China
978;Silver Medal;2.0;2024-08-10;Akbar DJURAEV;M;Weightlifting;Men's 102kg;ATH;/en/paris-2024/results/weightlifting/men-s-102kg/fnl-000100--;1551307;UZB;Uzbekistan;Uzbekistan
979;Bronze Medal;3.0;2024-08-10;Yauheni TSIKHANTSOU;M;Weightlifting;Men's 102kg;ATH;/en/paris-2024/results/weightlifting/men-s-102kg/fnl-000100--;1569832;AIN;AIN;AIN
980;Gold Medal;1.0;2024-08-10;Solfrid Eila Amena KOANDA;W;Weightlifting;Women's 81kg;ATH;/en/paris-2024/results/weightlifting/women-s-81kg/fnl-000100--;1878625;NOR;Norway;Norway
981;Silver Medal;2.0;2024-08-10;Sara AHMED;W;Weightlifting;Women's 81kg;ATH;/en/paris-2024/results/weightlifting/women-s-81kg/fnl-000100--;1563010;EGY;Egypt;Egypt
982;Bronze Medal;3.0;2024-08-10;Neisi Patricia DAJOMES BARRERA;W;Weightlifting;Women's 81kg;ATH;/en/paris-2024/results/weightlifting/women-s-81kg/fnl-000100--;1940308;ECU;Ecuador;Ecuador
983;Gold Medal;1.0;2024-08-10;Geno PETRIASHVILI;M;Wrestling;Men's Freestyle 125kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-125kg/fnl-000100--;1554885;GEO;Georgia;Georgia
984;Silver Medal;2.0;2024-08-10;Amir Hossein ZARE;M;Wrestling;Men's Freestyle 125kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-125kg/fnl-000100--;1543088;IRI;IR Iran;Islamic Republic of Iran
985;Bronze Medal;3.0;2024-08-10;Taha AKGUL;M;Wrestling;Men's Freestyle 125kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-125kg/repf000100--;1570546;TUR;T?rkiye;T?rkiye
986;Bronze Medal;3.0;2024-08-10;Giorgi MESHVILDISHVILI;M;Wrestling;Men's Freestyle 125kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-125kg/repf000200--;1947172;AZE;Azerbaijan;Azerbaijan
987;Gold Medal;1.0;2024-08-10;Razambek Salambekovitch JAMALOV;M;Wrestling;Men's Freestyle 74kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-74kg/fnl-000100--;1562164;UZB;Uzbekistan;Uzbekistan
988;Silver Medal;2.0;2024-08-10;TAKATANI Daichi;M;Wrestling;Men's Freestyle 74kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-74kg/fnl-000100--;1939708;JPN;Japan;Japan
989;Bronze Medal;3.0;2024-08-10;Kyle Douglas DAKE;M;Wrestling;Men's Freestyle 74kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-74kg/repf000100--;1955345;USA;United States;United States of America
990;Bronze Medal;3.0;2024-08-10;Chermen VALIEV;M;Wrestling;Men's Freestyle 74kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-74kg/repf000200--;3429662;ALB;Albania;Albania
991;Gold Medal;1.0;2024-08-10;MOTOKI Sakura;W;Wrestling;Women's Freestyle 62kg;HATH;/en/paris-2024/results/wrestling/women-s-freestyle-62kg/fnl-000100--;1939702;JPN;Japan;Japan
992;Silver Medal;2.0;2024-08-10;Iryna KOLIADENKO;W;Wrestling;Women's Freestyle 62kg;HATH;/en/paris-2024/results/wrestling/women-s-freestyle-62kg/fnl-000100--;1897022;UKR;Ukraine;Ukraine
993;Bronze Medal;3.0;2024-08-10;Aisuluu TYNYBEKOVA;W;Wrestling;Women's Freestyle 62kg;HATH;/en/paris-2024/results/wrestling/women-s-freestyle-62kg/repf000100--;1902786;KGZ;Kyrgyzstan;Kyrgyzstan
994;Bronze Medal;3.0;2024-08-10;Grace Jacob BULLEN;W;Wrestling;Women's Freestyle 62kg;HATH;/en/paris-2024/results/wrestling/women-s-freestyle-62kg/repf000200--;1878635;NOR;Norway;Norway
995;Gold Medal;1.0;2024-08-11;Sifan HASSAN;W;Athletics;Women's Marathon;ATH;/en/paris-2024/results/athletics/women-s-marathon/fnl-000100--;1972105;NED;Netherlands;Netherlands
996;Silver Medal;2.0;2024-08-11;Tigst ASSEFA;W;Athletics;Women's Marathon;ATH;/en/paris-2024/results/athletics/women-s-marathon/fnl-000100--;1901487;ETH;Ethiopia;Ethiopia
997;Bronze Medal;3.0;2024-08-11;Hellen OBIRI;W;Athletics;Women's Marathon;ATH;/en/paris-2024/results/athletics/women-s-marathon/fnl-000100--;1932851;KEN;Kenya;Kenya
998;Gold Medal;1.0;2024-08-11;United States;W;Basketball;Women;HTEAM;/en/paris-2024/results/basketball/women/fnl-000100--;BKBWTEAM5---USA01;USA;United States;United States of America
999;Silver Medal;2.0;2024-08-11;France;W;Basketball;Women;HTEAM;/en/paris-2024/results/basketball/women/fnl-000100--;BKBWTEAM5---FRA01;FRA;France;France
1000;Bronze Medal;3.0;2024-08-11;Australia;W;Basketball;Women;HTEAM;/en/paris-2024/results/basketball/women/fnl-000200--;BKBWTEAM5---AUS01;AUS;Australia;Australia
1001;Gold Medal;1.0;2024-08-11;Harrie LAVREYSEN;M;Cycling Track;Men's Keirin;ATH;/en/paris-2024/results/cycling-track/men-s-keirin/fnl---------;1969182;NED;Netherlands;Netherlands
1002;Silver Medal;2.0;2024-08-11;Matthew RICHARDSON;M;Cycling Track;Men's Keirin;ATH;/en/paris-2024/results/cycling-track/men-s-keirin/fnl---------;1940263;AUS;Australia;Australia
1003;Bronze Medal;3.0;2024-08-11;Matthew GLAETZER;M;Cycling Track;Men's Keirin;ATH;/en/paris-2024/results/cycling-track/men-s-keirin/fnl---------;1940262;AUS;Australia;Australia
1004;Gold Medal;1.0;2024-08-11;Jennifer VALENTE;W;Cycling Track;Women's Omnium;ATH;/en/paris-2024/results/cycling-track/women-s-omnium/pts-000100--;1955106;USA;United States;United States of America
1005;Silver Medal;2.0;2024-08-11;Daria PIKULIK;W;Cycling Track;Women's Omnium;ATH;/en/paris-2024/results/cycling-track/women-s-omnium/pts-000100--;1572953;POL;Poland;Poland
1006;Bronze Medal;3.0;2024-08-11;Ally WOLLASTON;W;Cycling Track;Women's Omnium;ATH;/en/paris-2024/results/cycling-track/women-s-omnium/pts-000100--;1945080;NZL;New Zealand;New Zealand
1007;Gold Medal;1.0;2024-08-11;Ellesse ANDREWS;W;Cycling Track;Women's Sprint;ATH;/en/paris-2024/results/cycling-track/women-s-sprint/fnl---------;1945040;NZL;New Zealand;New Zealand
1008;Silver Medal;2.0;2024-08-11;Lea FRIEDRICH;W;Cycling Track;Women's Sprint;ATH;/en/paris-2024/results/cycling-track/women-s-sprint/fnl---------;1889704;GER;Germany;Germany
1009;Bronze Medal;3.0;2024-08-11;Emma FINUCANE;W;Cycling Track;Women's Sprint;ATH;/en/paris-2024/results/cycling-track/women-s-sprint/fnl---------;1912522;GBR;Great Britain;Great Britain
1010;Gold Medal;1.0;2024-08-11;Denmark;M;Handball;Men;HTEAM;/en/paris-2024/results/handball/men/fnl-000100--;HBLMTEAM7---DEN01;DEN;Denmark;Denmark
1011;Silver Medal;2.0;2024-08-11;Germany;M;Handball;Men;HTEAM;/en/paris-2024/results/handball/men/fnl-000100--;HBLMTEAM7---GER01;GER;Germany;Germany
1012;Bronze Medal;3.0;2024-08-11;Spain;M;Handball;Men;HTEAM;/en/paris-2024/results/handball/men/fnl-000200--;HBLMTEAM7---ESP01;ESP;Spain;Spain
1013;Gold Medal;1.0;2024-08-11;Michelle GULYAS;W;Modern Pentathlon;Women's Individual;ATH;/en/paris-2024/results/modern-pentathlon/women-s-individual/fnl-0001lr--;1936619;HUN;Hungary;Hungary
1014;Silver Medal;2.0;2024-08-11;Elodie CLOUVEL;W;Modern Pentathlon;Women's Individual;ATH;/en/paris-2024/results/modern-pentathlon/women-s-individual/fnl-0001lr--;1545116;FRA;France;France
1015;Bronze Medal;3.0;2024-08-11;SEONG Seungmin;W;Modern Pentathlon;Women's Individual;ATH;/en/paris-2024/results/modern-pentathlon/women-s-individual/fnl-0001lr--;1786902;KOR;Korea;Republic of Korea
1016;Gold Medal;1.0;2024-08-11;Italy;W;Volleyball;Women;HTEAM;/en/paris-2024/results/volleyball/women/fnl-000100--;VVOWTEAM6---ITA01;ITA;Italy;Italy
1017;Silver Medal;2.0;2024-08-11;United States;W;Volleyball;Women;HTEAM;/en/paris-2024/results/volleyball/women/fnl-000100--;VVOWTEAM6---USA01;USA;United States;United States of America
1018;Gold Medal;1.0;2024-08-11;Serbia;M;Water Polo;Men;HTEAM;/en/paris-2024/results/water-polo/men/fnl-000100--;WPOMTEAM7---SRB01;SRB;Serbia;Serbia
1019;Silver Medal;2.0;2024-08-11;Croatia;M;Water Polo;Men;HTEAM;/en/paris-2024/results/water-polo/men/fnl-000100--;WPOMTEAM7---CRO01;CRO;Croatia;Croatia
1020;Bronze Medal;3.0;2024-08-11;United States;M;Water Polo;Men;HTEAM;/en/paris-2024/results/water-polo/men/fnl-000200--;WPOMTEAM7---USA01;USA;United States;United States of America
1021;Gold Medal;1.0;2024-08-11;LI Wenwen;W;Weightlifting;Women's +81kg;ATH;/en/paris-2024/results/weightlifting/women-s--plus-81kg/fnl-000100--;1918376;CHN;China;People's Republic of China
1022;Silver Medal;2.0;2024-08-11;PARK Hyejeong;W;Weightlifting;Women's +81kg;ATH;/en/paris-2024/results/weightlifting/women-s--plus-81kg/fnl-000100--;1894414;KOR;Korea;Republic of Korea
1023;Bronze Medal;3.0;2024-08-11;Emily CAMPBELL;W;Weightlifting;Women's +81kg;ATH;/en/paris-2024/results/weightlifting/women-s--plus-81kg/fnl-000100--;1544179;GBR;Great Britain;Great Britain
1024;Gold Medal;1.0;2024-08-11;KIYOOKA Kotaro;M;Wrestling;Men's Freestyle 65kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-65kg/fnl-000100--;1939700;JPN;Japan;Japan
1025;Silver Medal;2.0;2024-08-11;Rahman AMOUZADKHALILI;M;Wrestling;Men's Freestyle 65kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-65kg/fnl-000100--;1544830;IRI;IR Iran;Islamic Republic of Iran
1026;Bronze Medal;3.0;2024-08-11;Sebastian C RIVERA;M;Wrestling;Men's Freestyle 65kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-65kg/repf000100--;1537188;PUR;Puerto Rico;Puerto Rico
1027;Bronze Medal;3.0;2024-08-11;Islam DUDAEV;M;Wrestling;Men's Freestyle 65kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-65kg/repf000200--;1559387;ALB;Albania;Albania
1028;Gold Medal;1.0;2024-08-11;Akhmed TAZHUDINOV;M;Wrestling;Men's Freestyle 97kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-97kg/fnl-000100--;1540305;BRN;Bahrain;Bahrain
1029;Silver Medal;2.0;2024-08-11;Givi MATCHARASHVILI;M;Wrestling;Men's Freestyle 97kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-97kg/fnl-000100--;1552495;GEO;Georgia;Georgia
1030;Bronze Medal;3.0;2024-08-11;Magomedkhan MAGOMEDOV;M;Wrestling;Men's Freestyle 97kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-97kg/repf000100--;1981785;AZE;Azerbaijan;Azerbaijan
1031;Bronze Medal;3.0;2024-08-11;Amirali AZARPIRA;M;Wrestling;Men's Freestyle 97kg;HATH;/en/paris-2024/results/wrestling/men-s-freestyle-97kg/repf000200--;1543095;IRI;IR Iran;Islamic Republic of Iran
1032;Gold Medal;1.0;2024-08-11;KAGAMI Yuka;W;Wrestling;Women's Freestyle 76kg;HATH;/en/paris-2024/results/wrestling/women-s-freestyle-76kg/fnl-000100--;1939701;JPN;Japan;Japan
1033;Silver Medal;2.0;2024-08-11;Kennedy Alexis BLADES;W;Wrestling;Women's Freestyle 76kg;HATH;/en/paris-2024/results/wrestling/women-s-freestyle-76kg/fnl-000100--;1955344;USA;United States;United States of America
1034;Bronze Medal;3.0;2024-08-11;Milaimy de la Carid. MARIN POTRILLE;W;Wrestling;Women's Freestyle 76kg;HATH;/en/paris-2024/results/wrestling/women-s-freestyle-76kg/repf000100--;1571936;CUB;Cuba;Cuba
1035;Bronze Medal;3.0;2024-08-11;Tatiana RENTERIA RENTERIA;W;Wrestling;Women's Freestyle 76kg;HATH;/en/paris-2024/results/wrestling/women-s-freestyle-76kg/repf000200--;1535513;COL;Colombia;Colombia
1036;Gold Medal;1.0;2024-08-10;People's Republic of China;W;Rhythmic Gymnastics;Group All-Around;TEAM;UNKNOWN;GRYW5AA-----CHN01;CHN;China;People's Republic of China
